provider_id,provider_name,specialty,license_number,years_of_experience,zip_code,state,practice_size,is_hospital_affiliated,electronic_system_type,insurance_networks,office_hours,languages_spoken,certification_dates,rating,patient_demographics
PROV00234,Healthcare Provider 234,Cardiology,LIC372647,26,46976,PA,Large,0,System A,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2015-01-21"", ""board_certification"": ""2023-04-08""}",3.4,"{""pediatric"": 75, ""adult"": 68, ""elderly"": 100}"
PROV00235,Healthcare Provider 235,Internal Medicine,LIC456898,2,25038,CA,Medium,1,System B,"Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2023-04-21"", ""board_certification"": ""2018-04-19""}",3.3,"{""pediatric"": 34, ""adult"": 52, ""elderly"": 95}"
PROV00236,Healthcare Provider 236,Cardiology,LIC259292,19,84085,NY,Small,0,System B,"Network1,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2017-09-15"", ""board_certification"": ""2017-11-27""}",4.5,"{""pediatric"": 13, ""adult"": 22, ""elderly"": 87}"
PROV00237,Healthcare Provider 237,Pediatrics,LIC613313,3,78487,PA,Medium,0,System C,"Network2,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2019-03-07"", ""board_certification"": ""2022-08-15""}",3.3,"{""pediatric"": 31, ""adult"": 1, ""elderly"": 56}"
PROV00238,Healthcare Provider 238,Neurology,LIC222258,19,99400,CA,Medium,0,System A,"Network1,Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Chinese","{""medical_license"": ""2022-01-04"", ""board_certification"": ""2023-05-19""}",4.5,"{""pediatric"": 45, ""adult"": 80, ""elderly"": 5}"
PROV00239,Healthcare Provider 239,Cardiology,LIC262993,28,26237,FL,Small,1,System C,"Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2019-09-27"", ""board_certification"": ""2020-12-24""}",4.6,"{""pediatric"": 67, ""adult"": 50, ""elderly"": 4}"
PROV00240,Healthcare Provider 240,Family Practice,LIC771009,18,83463,NY,Large,0,System A,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2018-11-11"", ""board_certification"": ""2015-02-22""}",4.8,"{""pediatric"": 72, ""adult"": 57, ""elderly"": 57}"
PROV00241,Healthcare Provider 241,Family Practice,LIC913349,17,37990,NY,Small,1,System A,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2023-06-11"", ""board_certification"": ""2018-06-27""}",4.0,"{""pediatric"": 29, ""adult"": 74, ""elderly"": 21}"
PROV00242,Healthcare Provider 242,Cardiology,LIC596043,4,26209,TX,Small,0,System A,"Network2,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2018-06-25"", ""board_certification"": ""2021-04-10""}",3.6,"{""pediatric"": 43, ""adult"": 83, ""elderly"": 55}"
PROV00243,Healthcare Provider 243,Pediatrics,LIC716410,25,33478,NY,Large,0,System A,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2022-08-21"", ""board_certification"": ""2021-08-24""}",3.5,"{""pediatric"": 40, ""adult"": 94, ""elderly"": 84}"
PROV00244,Healthcare Provider 244,Family Practice,LIC826728,21,26211,TX,Large,1,System A,"Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2019-08-28"", ""board_certification"": ""2019-03-19""}",3.2,"{""pediatric"": 94, ""adult"": 83, ""elderly"": 38}"
PROV00245,Healthcare Provider 245,Family Practice,LIC223106,7,95992,IL,Medium,0,System A,"Network4,Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,French","{""medical_license"": ""2018-04-29"", ""board_certification"": ""2018-04-18""}",4.0,"{""pediatric"": 8, ""adult"": 50, ""elderly"": 40}"
PROV00246,Healthcare Provider 246,Pediatrics,LIC438540,23,93692,NY,Small,1,Legacy,"Network3,Network1,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2016-11-15"", ""board_certification"": ""2021-07-26""}",4.1,"{""pediatric"": 23, ""adult"": 70, ""elderly"": 11}"
PROV00247,Healthcare Provider 247,Family Practice,LIC416480,21,43002,TX,Small,0,System A,"Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Spanish","{""medical_license"": ""2022-04-16"", ""board_certification"": ""2015-02-16""}",3.2,"{""pediatric"": 79, ""adult"": 85, ""elderly"": 2}"
PROV00248,Healthcare Provider 248,Cardiology,LIC274037,17,49779,PA,Medium,0,System A,"Network4,Network1,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Chinese","{""medical_license"": ""2017-02-02"", ""board_certification"": ""2021-10-16""}",3.6,"{""pediatric"": 49, ""adult"": 86, ""elderly"": 19}"
PROV00249,Healthcare Provider 249,Cardiology,LIC901625,1,30307,FL,Large,0,Legacy,"Network1,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2016-03-03"", ""board_certification"": ""2019-03-03""}",3.8,"{""pediatric"": 98, ""adult"": 95, ""elderly"": 34}"
PROV00250,Healthcare Provider 250,Neurology,LIC967461,7,30447,IL,Small,0,System C,"Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,English","{""medical_license"": ""2022-06-29"", ""board_certification"": ""2021-02-25""}",4.7,"{""pediatric"": 58, ""adult"": 14, ""elderly"": 5}"
PROV00251,Healthcare Provider 251,Pediatrics,LIC688398,9,14426,CA,Large,0,Legacy,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2017-10-12"", ""board_certification"": ""2016-07-16""}",4.1,"{""pediatric"": 0, ""adult"": 85, ""elderly"": 23}"
PROV00252,Healthcare Provider 252,Cardiology,LIC917563,13,43870,FL,Large,1,System B,"Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2015-01-06"", ""board_certification"": ""2016-09-24""}",5.0,"{""pediatric"": 8, ""adult"": 49, ""elderly"": 26}"
PROV00253,Healthcare Provider 253,Family Practice,LIC968584,17,48458,NY,Large,1,System A,"Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2016-12-17"", ""board_certification"": ""2020-10-29""}",3.1,"{""pediatric"": 62, ""adult"": 39, ""elderly"": 12}"
PROV00254,Healthcare Provider 254,Pediatrics,LIC698506,1,43840,FL,Medium,1,System B,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2018-03-13"", ""board_certification"": ""2018-10-08""}",4.1,"{""pediatric"": 90, ""adult"": 89, ""elderly"": 63}"
PROV00255,Healthcare Provider 255,Internal Medicine,LIC802922,33,86721,PA,Large,1,System C,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2016-07-28"", ""board_certification"": ""2016-12-27""}",4.3,"{""pediatric"": 43, ""adult"": 58, ""elderly"": 27}"
PROV00256,Healthcare Provider 256,Cardiology,LIC917865,13,54254,PA,Large,1,System B,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2017-04-21"", ""board_certification"": ""2017-04-19""}",3.5,"{""pediatric"": 76, ""adult"": 33, ""elderly"": 17}"
PROV00257,Healthcare Provider 257,Cardiology,LIC208042,31,23979,FL,Medium,0,Legacy,"Network1,Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2019-05-15"", ""board_certification"": ""2017-06-17""}",4.7,"{""pediatric"": 34, ""adult"": 59, ""elderly"": 58}"
PROV00258,Healthcare Provider 258,Orthopedics,LIC401014,18,40873,PA,Large,0,System C,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2020-05-03"", ""board_certification"": ""2022-05-24""}",3.2,"{""pediatric"": 100, ""adult"": 30, ""elderly"": 59}"
PROV00259,Healthcare Provider 259,Neurology,LIC501415,30,46191,FL,Large,1,System A,"Network2,Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Chinese","{""medical_license"": ""2017-12-15"", ""board_certification"": ""2023-08-01""}",3.4,"{""pediatric"": 42, ""adult"": 21, ""elderly"": 95}"
PROV00260,Healthcare Provider 260,Pediatrics,LIC702248,10,28020,FL,Medium,0,System C,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,French","{""medical_license"": ""2021-03-26"", ""board_certification"": ""2019-05-13""}",4.0,"{""pediatric"": 78, ""adult"": 64, ""elderly"": 71}"
PROV00261,Healthcare Provider 261,Family Practice,LIC967482,29,95867,IL,Small,1,Legacy,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Spanish","{""medical_license"": ""2022-03-04"", ""board_certification"": ""2016-07-21""}",4.5,"{""pediatric"": 87, ""adult"": 41, ""elderly"": 48}"
PROV00262,Healthcare Provider 262,Internal Medicine,LIC914914,20,13696,TX,Medium,1,System A,"Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2015-07-31"", ""board_certification"": ""2017-11-24""}",3.6,"{""pediatric"": 77, ""adult"": 84, ""elderly"": 57}"
PROV00263,Healthcare Provider 263,Internal Medicine,LIC901849,26,40099,FL,Large,1,System C,"Network2,Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2017-03-29"", ""board_certification"": ""2015-06-06""}",4.0,"{""pediatric"": 57, ""adult"": 36, ""elderly"": 3}"
PROV00264,Healthcare Provider 264,Neurology,LIC257608,29,73043,IL,Large,1,System C,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2018-03-27"", ""board_certification"": ""2017-04-25""}",4.7,"{""pediatric"": 69, ""adult"": 3, ""elderly"": 24}"
PROV00265,Healthcare Provider 265,Cardiology,LIC369956,21,80093,FL,Large,1,Legacy,"Network4,Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Spanish","{""medical_license"": ""2022-02-18"", ""board_certification"": ""2019-06-27""}",3.2,"{""pediatric"": 42, ""adult"": 79, ""elderly"": 72}"
PROV00266,Healthcare Provider 266,Pediatrics,LIC341133,27,41555,NY,Large,0,System A,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2014-12-16"", ""board_certification"": ""2021-02-04""}",4.2,"{""pediatric"": 3, ""adult"": 3, ""elderly"": 32}"
PROV00267,Healthcare Provider 267,Neurology,LIC644279,24,87801,FL,Large,1,System A,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2021-06-15"", ""board_certification"": ""2023-02-14""}",3.7,"{""pediatric"": 69, ""adult"": 92, ""elderly"": 52}"
PROV00268,Healthcare Provider 268,Neurology,LIC812509,6,44148,CA,Medium,1,System C,"Network4,Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Spanish","{""medical_license"": ""2018-10-13"", ""board_certification"": ""2018-05-17""}",3.9,"{""pediatric"": 41, ""adult"": 58, ""elderly"": 96}"
PROV00269,Healthcare Provider 269,Pediatrics,LIC211435,5,32412,NY,Medium,1,System B,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Chinese","{""medical_license"": ""2015-04-12"", ""board_certification"": ""2018-08-03""}",3.1,"{""pediatric"": 99, ""adult"": 18, ""elderly"": 88}"
PROV00270,Healthcare Provider 270,Pediatrics,LIC226479,22,38884,PA,Small,1,System A,"Network1,Network2,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Spanish","{""medical_license"": ""2016-02-10"", ""board_certification"": ""2023-02-14""}",4.9,"{""pediatric"": 28, ""adult"": 64, ""elderly"": 34}"
PROV00271,Healthcare Provider 271,Internal Medicine,LIC305776,11,79087,NY,Medium,0,System A,"Network2,Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2020-06-28"", ""board_certification"": ""2019-01-07""}",3.0,"{""pediatric"": 14, ""adult"": 4, ""elderly"": 69}"
PROV00272,Healthcare Provider 272,Orthopedics,LIC701891,17,20728,NY,Large,1,System C,"Network4,Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2019-04-08"", ""board_certification"": ""2017-05-09""}",4.4,"{""pediatric"": 0, ""adult"": 20, ""elderly"": 10}"
PROV00273,Healthcare Provider 273,Internal Medicine,LIC513089,29,94040,IL,Medium,1,Legacy,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2017-09-16"", ""board_certification"": ""2023-04-17""}",4.7,"{""pediatric"": 74, ""adult"": 79, ""elderly"": 15}"
PROV00274,Healthcare Provider 274,Internal Medicine,LIC729698,26,54814,FL,Medium,0,System C,"Network1,Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2021-12-21"", ""board_certification"": ""2021-11-24""}",4.7,"{""pediatric"": 65, ""adult"": 10, ""elderly"": 91}"
PROV00275,Healthcare Provider 275,Pediatrics,LIC713079,29,95842,PA,Small,0,System A,"Network2,Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2022-05-19"", ""board_certification"": ""2018-09-26""}",4.0,"{""pediatric"": 85, ""adult"": 73, ""elderly"": 55}"
PROV00276,Healthcare Provider 276,Family Practice,LIC420146,12,62815,TX,Large,1,System A,"Network1,Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,English","{""medical_license"": ""2021-07-08"", ""board_certification"": ""2016-10-15""}",3.4,"{""pediatric"": 32, ""adult"": 75, ""elderly"": 40}"
PROV00277,Healthcare Provider 277,Family Practice,LIC607831,3,21889,TX,Large,1,Legacy,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2019-12-01"", ""board_certification"": ""2015-09-28""}",4.2,"{""pediatric"": 9, ""adult"": 48, ""elderly"": 48}"
PROV00278,Healthcare Provider 278,Internal Medicine,LIC616612,28,82525,IL,Medium,1,System C,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2019-10-13"", ""board_certification"": ""2016-09-05""}",4.0,"{""pediatric"": 92, ""adult"": 69, ""elderly"": 35}"
PROV00279,Healthcare Provider 279,Pediatrics,LIC597952,13,56163,PA,Large,0,System C,"Network1,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2017-04-14"", ""board_certification"": ""2015-12-08""}",4.9,"{""pediatric"": 23, ""adult"": 98, ""elderly"": 60}"
PROV00280,Healthcare Provider 280,Cardiology,LIC874504,8,64845,IL,Medium,0,System B,"Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2019-09-25"", ""board_certification"": ""2022-08-27""}",3.4,"{""pediatric"": 65, ""adult"": 3, ""elderly"": 71}"
PROV00281,Healthcare Provider 281,Internal Medicine,LIC480634,12,38230,TX,Large,1,System B,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Chinese","{""medical_license"": ""2023-05-25"", ""board_certification"": ""2018-06-11""}",4.9,"{""pediatric"": 64, ""adult"": 41, ""elderly"": 66}"
PROV00282,Healthcare Provider 282,Orthopedics,LIC719164,20,91882,CA,Medium,1,Legacy,"Network2,Network1,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2015-09-12"", ""board_certification"": ""2020-08-24""}",3.3,"{""pediatric"": 84, ""adult"": 3, ""elderly"": 88}"
PROV00283,Healthcare Provider 283,Orthopedics,LIC103849,9,55800,TX,Large,1,System B,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2015-03-11"", ""board_certification"": ""2022-01-02""}",3.1,"{""pediatric"": 73, ""adult"": 16, ""elderly"": 10}"
PROV00284,Healthcare Provider 284,Orthopedics,LIC878799,21,11813,FL,Medium,1,System A,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2015-01-12"", ""board_certification"": ""2014-12-16""}",3.4,"{""pediatric"": 17, ""adult"": 70, ""elderly"": 66}"
